位移_mm,力_kN,应变,应力_MPa,材料
0.0,-0.15354454289773278,0.0,-1.9549914902674477,6061铝
0.012024048096192385,0.9310881686929179,0.00024048096192384768,11.854992773632688,6061铝
0.02404809619238477,2.542824726398996,0.00048096192384769536,32.37627731688726,6061铝
0.03607214428857715,3.199377530439285,0.000721442885771543,40.73577431096082,6061铝
0.04809619238476954,5.233057231038608,0.0009619238476953907,66.62941034366176,6061铝
0.06012024048096192,6.920666039254121,0.0012024048096192384,88.11673119985893,6061铝
0.0721442885771543,7.3251258686119245,0.001442885771543086,93.26647803961592,6061铝
0.0841683366733467,9.166481641363493,0.0016833667334669338,116.71136770060374,6061铝
0.09619238476953908,11.151523485733433,0.0019238476953907814,141.98572679099988,6061铝
0.10821643286573145,12.237755652473403,0.002164328657314629,155.81607596756297,6061铝
0.12024048096192384,12.554054894709957,0.002404809619238477,159.84332640108934,6061铝
0.13226452905811623,14.941861119396101,0.0026452905811623247,190.2458451853501,6061铝
0.1442885771543086,15.711833655995628,0.002885771543086172,200.049448285685,6061铝
0.156312625250501,16.101362349989735,0.00312625250501002,205.00908584493502,6061铝
0.1683366733466934,15.897158029743837,0.0033667334669338677,202.40907349137015,6061铝
0.18036072144288576,16.425680409611665,0.003607214428857715,209.1384351186713,6061铝
0.19238476953907815,16.128077342649213,0.003847695390781563,205.34923198315775,6061铝
0.20440881763527052,17.146467202113687,0.004088176352705411,218.31578534581135,6061铝
0.2164328657314629,16.91175150426845,0.004328657314629258,215.32728973887043,6061铝
0.22845691382765532,17.442414983881935,0.004569138276553106,222.08391271785223,6061铝
0.24048096192384769,17.401044248100746,0.004809619238476954,221.55716370501239,6061铝
0.25250501002004005,17.697209189241125,0.005050100200400801,225.32805603838983,6061铝
0.26452905811623245,17.08582061723236,0.005290581162324649,217.54360839234099,6061铝
0.27655310621242485,17.148030525800394,0.005531062124248497,218.33569021801563,6061铝
0.2885771543086172,17.349181742990023,0.005771543086172344,220.8968292232917,6061铝
0.30060120240480964,17.96908670998024,0.006012024048096192,228.78971106962067,6061铝
0.312625250501002,17.822229567856265,0.00625250501002004,226.91986628244,6061铝
0.3246492985971944,17.861355117184328,0.006492985971943887,227.4180286693595,6061铝
0.3366733466933868,17.34048920622469,0.006733466933867735,220.78615231427003,6061铝
0.3486973947895791,18.044834233421184,0.006973947895791583,229.7541593068629,6061铝
0.3607214428857715,18.21771771178091,0.00721442885771543,231.95538197894587,6061铝
0.3727454909819639,17.537705591681068,0.007454909819639278,223.29719144358197,6061铝
0.3847695390781563,17.646056846551687,0.007695390781563126,224.6767636330863,6061铝
0.3967935871743487,17.63175435571453,0.007935871743486974,224.49465851004786,6061铝
0.40881763527054105,18.296075183011002,0.008176352705410821,232.95306113160535,6061铝
0.42084168336673344,18.77452827327359,0.008416833667334669,239.0449202254093,6061铝
0.4328657314629258,18.698625656679138,0.008657314629258516,238.0784972791375,6061铝
0.4448897795591182,18.64719700140201,0.008897795591182363,237.42368674972874,6061铝
0.45691382765531063,18.559395334163007,0.009138276553106213,236.3057602572329,6061铝
0.468937875751503,18.191009700265532,0.00937875751503006,231.61532472748553,6061铝
0.48096192384769537,18.078354966663646,0.009619238476953907,230.1809588986933,6061铝
0.4929859719438877,18.12840107264777,0.009859719438877755,230.81816624890925,6061铝
0.5050100200400801,18.37210725490807,0.010100200400801602,233.9211323553751,6061铝
0.5170340681362725,18.680450487958158,0.01034068136272545,237.8470836481929,6061铝
0.5290581162324649,18.38239846138529,0.010581162324649299,234.05216417655123,6061铝
0.5410821643286573,18.490711441622505,0.010821643286573146,235.4312490378758,6061铝
0.5531062124248497,18.34847375663686,0.011062124248496993,233.62022105541286,6061铝
0.565130260521042,19.373671973667218,0.01130260521042084,246.67346119216342,6061铝
0.5771543086172344,18.36364837210671,0.011543086172344688,233.81343042353342,6061铝
0.5891783567134268,18.21892539135449,0.011783567134268536,231.97075864583846,6061铝
0.6012024048096193,18.806719351953255,0.012024048096192385,239.45479011523793,6061铝
0.6132264529058116,18.505729250537065,0.012264529058116232,235.6224618812393,6061铝
0.625250501002004,18.79264101794723,0.01250501002004008,239.27553904802636,6061铝
0.6372745490981964,18.802393576343658,0.012745490981963927,239.39971258303797,6061铝
0.6492985971943888,18.747173251685886,0.012985971943887774,238.69662497889144,6061铝
0.661322645290581,19.564149024562912,0.013226452905811622,249.09869237631793,6061铝
0.6733466933867736,18.54469532872813,0.01346693386773547,236.11859381686514,6061铝
0.685370741482966,18.82115445469288,0.013707414829659318,239.63858370688578,6061铝
0.6973947895791582,18.860144888695512,0.013947895791583165,240.13502575059778,6061铝
0.7094188376753506,19.05746565922105,0.014188376753507013,242.64739395301174,6061铝
0.721442885771543,19.29089079886668,0.01442885771543086,245.61945764872794,6061铝
0.7334669338677354,19.00247742467728,0.014669338677354708,241.94726141447205,6061铝
0.7454909819639278,18.132626304720738,0.014909819639278557,230.8719636199598,6061铝
0.7575150300601202,19.042666114387927,0.015150300601202404,242.45896013659237,6061铝
0.7695390781563126,19.207952044495947,0.015390781563126251,244.56344773819558,6061铝
0.781563126252505,19.372684101180774,0.0156312625250501,246.6608831983903,6061铝
0.7935871743486974,19.54349471757657,0.015871743486973948,248.83571334994792,6061铝
0.8056112224448898,19.65838847427465,0.016112224448897795,250.2985873302964,6061铝
0.8176352705410821,19.581404980619002,0.016352705410821643,249.3184022182271,6061铝
0.8296593186372745,18.79675180069506,0.01659318637274549,239.32787920377976,6061铝
0.8416833667334669,19.040201326929967,0.016833667334669337,242.42757746147612,6061铝
0.8537074148296593,19.638085079291535,0.017074148296593185,250.0400762580927,6061铝
0.8657314629258516,19.29149881931503,0.017314629258517032,245.62719921205544,6061铝
0.877755511022044,19.604080733338932,0.01755511022044088,249.60711911279233,6061铝
0.8897795591182364,19.74513524549288,0.017795591182364727,251.40308245815498,6061铝
0.9018036072144288,19.515982350345265,0.018036072144288574,248.48541471478157,6061铝
0.9138276553106213,19.587019078558093,0.018276553106212425,249.38988319364515,6061铝
0.9258517034068137,19.739435248630233,0.018517034068136273,251.33050778274995,6061铝
0.937875751503006,19.930056608975846,0.01875751503006012,253.75757637343955,6061铝
